subj;trial;block;prior;kappa;ct;delay;fix;keypressed;R;T_Angle;resp_mod;choice_x;choice_y;init_resp_angle;choiceAngle;choiceR;RT;MT;ts_b;ts_f;ts_p;ts_d;ts_r;ts_e;m_pos_x;m_pos_y;m_clock
S19;0;0;0;1;False;3000;True;;8;24.699286516422;drag;L;5.3575263;2.381123;23.96;5.86;2.449070499977097;2.449229400139302;1686307739.1565583;1686307739.1625779;1686307739.9180229;1686307740.4189806;1686307743.4174585;1686307745.8666973;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0283467, 0.3401604, 0.48189393, 0.7086675, 0.85040104, 1.0204812, 1.3606416, 1.6157619, 1.7574955, 1.9559225, 2.012616, 2.0976558, 2.2393894, 2.2960827, 2.4094696, 2.466163, 2.5228565, 2.57955, 2.6078966, 2.66459, 2.7496302, 2.8063235, 2.8913634, 2.948057, 3.0047503, 3.1181371, 3.2031772, 3.3449106, 3.4299507, 3.5433376, 3.6567245, 3.7417645, 3.8551514, 3.911845, 3.968538, 4.0535784, 4.1386185, 4.2236586, 4.337045, 4.3937387, 4.5071254, 4.563819, 4.648859, 4.7055526, 4.7905927, 4.847286, 4.960673, 4.9890194, 5.1024065, 5.130753, 5.1874466, 5.215793, 5.2441397, 5.2441397, 5.2724867, 5.2724867, 5.300833, 5.300833, 5.32918, 5.32918, 5.32918, 5.32918, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263, 5.3575263];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1133868, 0.14173351, 0.2267736, 0.28346702, 0.3118137, 0.42520052, 0.48189393, 0.48189393, 0.5102406, 0.53858733, 0.53858733, 0.59528077, 0.59528077, 0.6236274, 0.6236274, 0.65197414, 0.6803208, 0.6803208, 0.7086675, 0.73701423, 0.73701423, 0.79370767, 0.8220543, 0.87874776, 0.93544114, 0.9921345, 1.0771747, 1.1622148, 1.1905615, 1.3039483, 1.3606416, 1.4456817, 1.5023751, 1.5874153, 1.6724553, 1.7291489, 1.7858423, 1.8708823, 1.9275757, 1.984269, 2.0409625, 2.0976558, 2.1260026, 2.1543493, 2.211043, 2.2677362, 2.2677362, 2.3244295, 2.3527763, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123, 2.381123];[0.005625300109386444, 0.018615500070154667, 0.03559270012192428, 0.05162960011512041, 0.06866370001807809, 0.08462280011735857, 0.10155809996649623, 0.11759790009818971, 0.13561680004931986, 0.15058660018257797, 0.16861090017482638, 0.18463820009492338, 0.2016592000145465, 0.2176419000606984, 0.2346445000730455, 0.250608199974522, 0.26862180000171065, 0.28357640001922846, 0.3016703000757843, 0.31768580013886094, 0.3346355000976473, 0.35153430001810193, 0.36856760014779866, 0.3845127001404762, 0.4015130000188947, 0.4175086000468582, 0.4354956999886781, 0.4505580000113696, 0.46850370010361075, 0.4844993001315743, 0.5015283001121134, 0.5175447000656277, 0.5344943001400679, 0.5504855001345277, 0.5679731001146138, 0.5839540001470596, 0.6010118999984115, 0.6179878001566976, 0.6349390000104904, 0.6509400999639183, 0.6680270000360906, 0.6839525001123548, 0.701724800048396, 0.717961500165984, 0.7359253000468016, 0.7508704999927431, 0.7688327999785542, 0.7848007001448423, 0.8018257999792695, 0.8178483000956476, 0.835842200089246, 0.8508365000598133, 0.8699278000276536, 0.8859445000998676, 0.9028659001924098, 0.9199547001626343, 0.9358745000790805, 0.9518180000595748, 0.9698803999926895, 0.9849700001068413, 1.0045418001245707, 1.0195192000828683, 1.0365000001620501, 1.052513899980113, 1.0685416001360863, 1.085509299999103, 1.1024927000980824, 1.1177738001570106, 1.1368071001488715, 1.152784900041297, 1.1687700001057237, 1.184764700010419, 1.2027788001578301, 1.2187398001551628, 1.2357816000003368, 1.2517526000738144, 1.270004300167784, 1.2850446000229567, 1.3019993000198156, 1.3211452001705766, 1.3358615001197904, 1.3520100000314415, 1.3700093000661582, 1.3860746000427753, 1.4049150000791997, 1.418977800058201, 1.435630900086835, 1.4535295001696795, 1.4686396000906825, 1.484647500095889, 1.5016214000061154, 1.5176775001455098, 1.5387919000349939, 1.5536399001721293, 1.5702525000087917, 1.5861700000241399, 1.6022435000631958, 1.6182818000670522, 1.6351447000633925, 1.6513195000588894, 1.671181600075215, 1.6851409000810236, 1.7030692000407726, 1.7181161001790315, 1.7361698001623154, 1.7510546001140028, 1.769174400018528, 1.7841223999857903, 1.8042160000186414, 1.8171213001478463, 1.8352034999988973, 1.8522396001499146, 1.869177200132981, 1.8841302001383156, 1.9022044001612812, 1.9171241000294685, 1.9360977001488209, 1.9511292001698166, 1.968147300183773, 1.9851409001275897, 2.0011589000932872, 2.0182092001195997, 2.0352040000725538, 2.0511330000590533, 2.0681461000349373, 2.0841364001389593, 2.1011314999777824, 2.1171154000330716, 2.1351290000602603, 2.1512651999946684, 2.1681276001036167, 2.1841327999718487, 2.2011153001803905, 2.2171281001064926, 2.235167399980128, 2.2501044999808073, 2.268141900189221, 2.2841423000209033, 2.3012012001127005, 2.3171478000003844, 2.335961300181225, 2.351116399979219, 2.3689480000175536, 2.3849814999848604, 2.400938300183043, 2.4178840001113713, 2.4349303001072258]
S19;1;0;0;1;False;1000;True;;8;177.80406197144143;drag;L;-6.321315;-0.96378785;-171.33;6.39;2.4517334001138806;2.45182180008851;1686307746.6879218;1686307746.6969936;1686307747.4505002;1686307747.9515483;1686307748.9329863;1686307751.3845317;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0283467, -0.0850401, -0.1700802, -0.2267736, -0.3118137, -0.42520052, -0.5102406, -0.65197414, -0.73701423, -0.79370767, -0.87874776, -0.9921345, -1.0771747, -1.1905615, -1.2472548, -1.417335, -1.5023751, -1.6157619, -1.7008021, -1.899229, -2.012616, -2.2960827, -2.466163, -2.7779768, -2.9764037, -3.1748307, -3.4016042, -3.6850712, -3.8551514, -4.1386185, -4.337045, -4.5071254, -4.733899, -4.875633, -5.017366, -5.2724867, -5.41422, -5.6409936, -5.75438, -5.8677673, -5.981154, -6.094541, -6.1795807, -6.292968, -6.378008, -6.434701, -6.491395, -6.5197415, -6.6047816, -6.6614747, -6.6898212, -6.774862, -6.8032084, -6.831555, -6.831555, -6.8599014, -6.888248, -6.888248, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.9165955, -6.888248, -6.8599014, -6.8599014, -6.831555, -6.831555, -6.8032084, -6.8032084, -6.8032084, -6.774862, -6.774862, -6.7465153, -6.7465153, -6.7465153, -6.7181687, -6.7181687, -6.6898212, -6.6614747, -6.633128, -6.6047816, -6.6047816, -6.5764346, -6.5764346, -6.548088, -6.5197415, -6.491395, -6.4630475, -6.4630475, -6.434701, -6.4063544, -6.378008, -6.378008, -6.378008, -6.3496614, -6.3496614, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315, -6.321315];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0283467, -0.0283467, -0.0283467, -0.0283467, -0.0283467, -0.0283467, -0.0283467, -0.0283467, -0.0566934, -0.0850401, -0.0850401, -0.0850401, -0.1133868, -0.14173351, -0.1700802, -0.1700802, -0.19842692, -0.19842692, -0.19842692, -0.19842692, -0.2267736, -0.2551203, -0.28346702, -0.28346702, -0.3118137, -0.3401604, -0.36850712, -0.36850712, -0.39685383, -0.42520052, -0.4535472, -0.48189393, -0.5102406, -0.5102406, -0.56693405, -0.59528077, -0.6236274, -0.65197414, -0.6803208, -0.6803208, -0.73701423, -0.76536095, -0.8220543, -0.87874776, -0.93544114, -0.96378785, -0.9921345, -0.9921345, -1.0204812, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0488279, -1.0204812, -1.0204812, -1.0204812, -1.0204812, -1.0204812, -1.0204812, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.9921345, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785, -0.96378785];[0.003853800008073449, 0.01890349993482232, 0.03587249992415309, 0.05287140002474189, 0.06888899998739362, 0.08589900005608797, 0.10189940012060106, 0.11890200013294816, 0.13486719992943108, 0.15281450003385544, 0.16779060009866953, 0.18586760014295578, 0.20181390014477074, 0.21987150004133582, 0.2358949000481516, 0.25285329995676875, 0.26888380013406277, 0.2868785001337528, 0.30279290000908077, 0.31992859998717904, 0.3358758999966085, 0.35286760004237294, 0.36866479995660484, 0.38576290011405945, 0.40179609996266663, 0.4197647999972105, 0.43480990012176335, 0.45280129997991025, 0.4698153999634087, 0.48553350009024143, 0.5015561999753118, 0.5205292999744415, 0.5356108001433313, 0.5535862999968231, 0.5724279000423849, 0.5862156001385301, 0.6022829001303762, 0.6204758000094444, 0.6363836999516934, 0.6565179000608623, 0.6705030000302941, 0.6864293001126498, 0.7025002001319081, 0.7194108001422137, 0.735402800142765, 0.7534554000012577, 0.7694361999165267, 0.7883808999322355, 0.8024617999326438, 0.8205476999282837, 0.8364544999785721, 0.8533948000986129, 0.8689000001177192, 0.8870151001028717, 0.9019359000958502, 0.9231674999464303, 0.9350992001127452, 0.9530673001427203, 0.96919049997814, 0.9862170999404043, 1.002171800006181, 1.0201952999923378, 1.0351939999964088, 1.0542405999731272, 1.069494100054726, 1.0856942001264542, 1.1026483001187444, 1.119638100033626, 1.135644500143826, 1.1537073999643326, 1.1687503999564797, 1.1868269999977201, 1.2028328001033515, 1.2192587000317872, 1.2362558001186699, 1.2522009999956936, 1.2682101000100374, 1.2872552999760956, 1.3022330000530928, 1.320175000000745, 1.3360594001132995, 1.3530938001349568, 1.3691920000128448, 1.3861505000386387, 1.4021086001303047, 1.4200518999714404, 1.4351475001312792, 1.4541480001062155, 1.46906300005503, 1.4861349000129849, 1.50309729995206, 1.5190781999845058, 1.5350856999866664, 1.5532079001422971, 1.5691047001164407, 1.5861325999721885, 1.602190300123766, 1.619153599953279, 1.636196699924767, 1.6531682000495493, 1.6681276999879628, 1.686184799997136, 1.702137199928984, 1.720166200073436, 1.735166999977082, 1.7531183001119643, 1.7692341001238674, 1.787244000006467, 1.8021825000178069, 1.8191824001260102, 1.8351370999589562, 1.8531613999512047, 1.8700465001165867, 1.8861462001223117, 1.902966700028628, 1.9188792000059038, 1.9349213999230415, 1.954016000032425, 1.9689333999995142, 1.9869562000967562, 2.0038034999743104, 2.018893799977377, 2.0359402999747545, 2.0529006000142545, 2.0688952999189496, 2.0859304999466985, 2.101875599939376, 2.119900699937716, 2.135902800131589, 2.1528791000600904, 2.172916700132191, 2.1858445999678224, 2.20240950002335, 2.2194827999919653, 2.2354787001386285, 2.253218699945137, 2.2693898000288755, 2.286401699995622, 2.302404100075364, 2.319405799964443, 2.335447800112888, 2.352411099942401, 2.368432000046596, 2.3862944000866264, 2.4024445000104606, 2.4194189000409096, 2.436443200102076]
S19;2;0;0;1;False;1000;True;;8;67.00379728085674;drag;L;3.1181371;5.4709134;60.32;6.3;2.650736999930814;2.650855799904093;1686307752.0711114;1686307752.0791304;1686307752.833815;1686307753.3348656;1686307754.3160913;1686307756.9667428;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0283467, 0.0850401, 0.1133868, 0.1700802, 0.19842692, 0.28346702, 0.3118137, 0.39685383, 0.4535472, 0.53858733, 0.56693405, 0.65197414, 0.73701423, 0.85040104, 0.9070944, 0.9921345, 1.0204812, 1.0771747, 1.1338681, 1.1905615, 1.3039483, 1.3606416, 1.417335, 1.5023751, 1.5590686, 1.6724553, 1.7291489, 1.7858423, 1.8708823, 1.9275757, 1.984269, 2.0693092, 2.1260026, 2.182696, 2.2677362, 2.2960827, 2.3244295, 2.3527763, 2.381123, 2.4378164, 2.466163, 2.466163, 2.5228565, 2.5512033, 2.57955, 2.6362433, 2.66459, 2.7496302, 2.7779768, 2.8063235, 2.83467, 2.8630168, 2.8913634, 2.8913634, 2.9197102, 2.948057, 2.948057, 2.9764037, 2.9764037, 2.9764037, 3.0047503, 3.0330973, 3.0330973, 3.0330973, 3.0330973, 3.0614438, 3.0614438, 3.0614438, 3.0897903, 3.0897903, 3.0897903, 3.0897903, 3.0897903, 3.0897903, 3.0897903, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371, 3.1181371];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1133868, 0.2551203, 0.3401604, 0.48189393, 0.56693405, 0.73701423, 0.85040104, 0.9921345, 1.1055214, 1.3039483, 1.417335, 1.6157619, 1.7574955, 2.0409625, 2.182696, 2.381123, 2.4945097, 2.6078966, 2.7496302, 2.83467, 3.0330973, 3.146484, 3.2598708, 3.4299507, 3.514991, 3.6850712, 3.8268046, 3.911845, 4.0535784, 4.110272, 4.1953115, 4.2803516, 4.337045, 4.3937387, 4.478779, 4.5354724, 4.563819, 4.5921655, 4.648859, 4.6772056, 4.7055526, 4.733899, 4.762246, 4.7905927, 4.818939, 4.875633, 4.9039793, 4.960673, 4.960673, 4.9890194, 5.017366, 5.045713, 5.0740595, 5.1024065, 5.130753, 5.1591, 5.1591, 5.1874466, 5.215793, 5.2441397, 5.2724867, 5.300833, 5.300833, 5.32918, 5.3575263, 5.3575263, 5.3858733, 5.3858733, 5.3858733, 5.4425664, 5.4425664, 5.4425664, 5.4425664, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134, 5.4709134];[0.0035707999486476183, 0.01955730002373457, 0.03556869993917644, 0.05260229995474219, 0.06859080004505813, 0.08601640001870692, 0.10213569994084537, 0.11911959992721677, 0.13512400002218783, 0.15210710000246763, 0.1681208999361843, 0.18618199997581542, 0.20112790004350245, 0.21955269994214177, 0.2345254998654127, 0.2525448000524193, 0.2685016000177711, 0.28543519997037947, 0.3014938998967409, 0.318469800055027, 0.3344979998655617, 0.35256699984893203, 0.3679782999679446, 0.3849285999312997, 0.4010343998670578, 0.4189524999819696, 0.43498789984732866, 0.4518716000020504, 0.46800630004145205, 0.48599159996956587, 0.5010009999386966, 0.5189797000493854, 0.5350029000546783, 0.5521579999476671, 0.5681028999388218, 0.5851125998888165, 0.6011125000659376, 0.6191338999196887, 0.6351349998731166, 0.6522009999025613, 0.6681528000626713, 0.6861437000334263, 0.702070799889043, 0.7191230000462383, 0.7351279000286013, 0.7521525998599827, 0.7680994998663664, 0.7856244000140578, 0.8021637999918312, 0.8190967999398708, 0.8351483999285847, 0.8521014000289142, 0.8689951000269502, 0.8861173000186682, 0.9021353998687118, 0.9191650999709964, 0.9350953998509794, 0.9521363999228925, 0.9681120999157429, 0.9852082999423146, 1.00307139987126, 1.0221076998859644, 1.0371882000472397, 1.0540859999600798, 1.0688992000650615, 1.087032400071621, 1.1020297999493778, 1.1189761999994516, 1.1349859999027103, 1.1560352998785675, 1.1689178999513388, 1.1868342999368906, 1.2020816998556256, 1.220039000036195, 1.2359684999100864, 1.2519680999685079, 1.2698607000056654, 1.2863483999390155, 1.3021958000026643, 1.3200044999830425, 1.3384179999120533, 1.353411299875006, 1.3691992000676692, 1.3863206999376416, 1.4023545999079943, 1.4216940999031067, 1.4348690998740494, 1.4528979999013245, 1.4708908000029624, 1.4878304998856038, 1.5018587000668049, 1.518847499974072, 1.5354859000071883, 1.5524833998642862, 1.5685578999109566, 1.5864279998932034, 1.6015478998888284, 1.6195604999084026, 1.635509500047192, 1.6525063998997211, 1.668517000041902, 1.687877699965611, 1.702294599963352, 1.719226700020954, 1.7341684000566602, 1.7534902000334114, 1.7682429000269622, 1.7864329998847097, 1.8015618999488652, 1.8192859999835491, 1.835329300025478, 1.8523738000076264, 1.868302799994126, 1.8873344999738038, 1.9012928998563439, 1.9202580000273883, 1.9352541998960078, 1.952138700056821, 1.9682465998921543, 1.9861971999052912, 2.0023080999962986, 2.0182524998672307, 2.0342266999650747, 2.052251499844715, 2.068215699866414, 2.0850657999981195, 2.1012446000240743, 2.1195004999171942, 2.134220599895343, 2.1522552999667823, 2.1686249000485986, 2.185261100064963, 2.2012336999177933, 2.219214600045234, 2.2342308999504894, 2.2541708999779075, 2.2682686999905854, 2.2853077000472695, 2.301324399886653, 2.3183424999006093, 2.335295599885285, 2.3520710999146104, 2.368105399888009, 2.3851369998883456, 2.4008786999620497, 2.418220599880442, 2.43428110005334, 2.452339499955997, 2.468327699927613, 2.4853115000296384, 2.5013121999800205, 2.518358799861744, 2.5352920999284834, 2.5523089999333024, 2.5683982998598367, 2.585342099890113, 2.6012242999859154, 2.619230799842626, 2.634208800038323]
S19;3;0;0;1;False;3000;True;;8;-153.55054922885992;drag;L;-6.548088;-2.4094696;-159.8;6.98;1.9332439000718296;1.9333488000556827;1686307757.6800613;1686307757.6960514;1686307758.4500606;1686307758.9510505;1686307761.9501562;1686307763.8838973;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3401604, -0.6236274, -0.87874776, -1.2756016, -1.5307219, -1.8708823, -2.0976558, -2.4094696, -2.5228565, -2.66459, -2.83467, -2.9764037, -3.0897903, -3.2882173, -3.4299507, -3.5433376, -3.7417645, -3.8551514, -4.081925, -4.1953115, -4.3937387, -4.5921655, -4.733899, -4.932326, -5.045713, -5.1591, -5.300833, -5.3858733, -5.4709134, -5.612647, -5.697687, -5.75438, -5.8394203, -5.896114, -5.981154, -6.0661945, -6.094541, -6.151234, -6.1795807, -6.2362742, -6.264621, -6.292968, -6.321315, -6.378008, -6.378008, -6.4063544, -6.4063544, -6.434701, -6.434701, -6.434701, -6.4630475, -6.4630475, -6.4630475, -6.4630475, -6.4630475, -6.4630475, -6.491395, -6.491395, -6.491395, -6.491395, -6.491395, -6.5197415, -6.5197415, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088, -6.548088];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14173351, -0.28346702, -0.42520052, -0.6236274, -0.76536095, -0.93544114, -1.0771747, -1.2189082, -1.3039483, -1.3606416, -1.4456817, -1.5023751, -1.5590686, -1.6724553, -1.7291489, -1.7858423, -1.899229, -1.9559225, -2.0693092, -2.1543493, -2.2393894, -2.3244295, -2.381123, -2.466163, -2.4945097, -2.5512033, -2.57955, -2.6362433, -2.66459, -2.6929367, -2.6929367, -2.6929367, -2.6929367, -2.6929367, -2.6929367, -2.6929367, -2.6929367, -2.66459, -2.66459, -2.6362433, -2.6078966, -2.6078966, -2.6078966, -2.57955, -2.5512033, -2.5512033, -2.5228565, -2.5228565, -2.4945097, -2.4945097, -2.466163, -2.4378164, -2.4378164, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696, -2.4094696];[0.004017000086605549, 0.01724030007608235, 0.03394349990412593, 0.05090790009126067, 0.06801329995505512, 0.08430929994210601, 0.1009201998822391, 0.11803769995458424, 0.13509009988047183, 0.1499401000328362, 0.1669423000421375, 0.1840258000884205, 0.20100619993172586, 0.21594009990803897, 0.23377899988554418, 0.25099550001323223, 0.2682844998780638, 0.28306089993566275, 0.30095520010218024, 0.3170350999571383, 0.33538229996338487, 0.34996809996664524, 0.36903739999979734, 0.3840222000144422, 0.4018041999079287, 0.41624070005491376, 0.43323910003528, 0.4503569998778403, 0.4682952999137342, 0.48327980004251003, 0.5012880000285804, 0.5172770000062883, 0.5342234999407083, 0.5502525998745114, 0.5682955000083894, 0.5841069000307471, 0.6001279000192881, 0.6161142999771982, 0.6341144999023527, 0.6501674000173807, 0.6683179999236017, 0.6855248000938445, 0.7023120000958443, 0.7171837000641972, 0.73340729996562, 0.7516765999607742, 0.7685736999846995, 0.7834240000229329, 0.8006339999847114, 0.8166676999535412, 0.83455969998613, 0.8496457000728697, 0.8675367999821901, 0.8856641999445856, 0.9010779999662191, 0.9165713998954743, 0.9346225999761373, 0.9506826000288129, 0.9686841000802815, 0.9836931000463665, 1.002751799998805, 1.0186360999941826, 1.03455529990606, 1.0505347999278456, 1.0679357000626624, 1.0840549001004547, 1.1009291000664234, 1.1169231999665499, 1.1359814999159425, 1.1514333998784423, 1.1668692999519408, 1.1839014999568462, 1.2017985000275075, 1.217782200081274, 1.2347114998847246, 1.249818699900061, 1.2680629999376833, 1.2831808000337332, 1.3003795000258833, 1.3174709999002516, 1.3345369999296963, 1.350661400007084, 1.3697017000522465, 1.3846926998812705, 1.401468399912119, 1.4185864999890327, 1.4346793999429792, 1.4505364999640733, 1.4676345998886973, 1.4837056999094784, 1.5016415999270976, 1.5166611999738961, 1.5347581999376416, 1.5506414000410587, 1.5676674998831004, 1.5835728999227285, 1.6017193000297993, 1.6176756999921054, 1.6357549000531435, 1.6506803000811487, 1.6686650000046939, 1.6836810000240803, 1.7016686000861228, 1.7175366999581456, 1.7346606000792235, 1.7506623999215662, 1.7677492999937385, 1.7836893000639975, 1.8005103000905365, 1.8166183000430465, 1.8347028999123722, 1.8516865000128746, 1.8686047000810504, 1.8850316999014467, 1.9015957000665367, 1.9176030000671744]
